25 775 556
892 239 13
75 946 168
465 756 566
374 346 342
584 443 699
249 89 527
59 187 543
491 2 854
660 309 758
883 434 994
140 412 698
329 934 299
461 83 700
956 275 407
343 949 704
435 683 282
306 115 359
554 907 316
913 414 749
688 324 440
418 75 788
752 639 855
172 808 17
813 924 861
691 624 530
782 770 388
623 266 660
308 734 65
170 401 359
845 849 106
692 167 391
869 487 639
823 685 487
740 471 817
878 267 222
83 957 390
163 51 309
695 238 488
654 381 723
72 804 170
277 884 732
975 668 418
383 841 871
65 604 896
845 589 491
369 73 831
979 270 788
562 804 957
145 975 659
715 228 311
18 730 73
983 699 437
713 406 560
29 896 372
946 223 77
977 110 983
934 891 900
244 510 224
692 708 800
871 518 10
645 5 702
976 795 665
141 566 265
22 481 434
506 362 301
373 965 243
35 760 78
560 30 927
329 568 62
727 236 407
861 540 404
834 938 89
873 21 45
536 618 498
89 453 97
22 315 197
457 216 435
8 700 414
448 183 986
696 200 228
507 657 36
839 787 271
495 117 324
897 616 219
360 417 377
606 145 637
964 107 260
736 44 40
710 418 500
149 117 355
112 805 138
522 241 78
207 160 493
546 425 15
812 402 490
762 997 201
499 320 414
775 209 41
80 350 441
107 213 526
531 582 351
678 191 718
358 570 29
27 329 996
977 314 874
456 164 807
983 253 326
746 391 725
780 906 647
535 182 788
6 449 508
495 214 928
341 164 97
374 22 587
347 186 301
282 713 153
534 667 335
243 358 792
774 859 493
475 282 646
131 701 500
678 51 328
243 214 912
362 600 582
438 204 914
353 393 212
451 166 431
650 994 904
770 168 295
243 890 328
130 912 149
927 763 680
323 270 911
689 69 480
576 285 654
848 602 328
707 321 892
720 539 78
417 672 761
605 295 620
722 461 271
477 93 627
621 285 336
623 150 587
292 904 150
566 382 711
171 976 904
628 776 398
430 263 185
773 401 523
769 604 252
730 164 955
14 40 776
274 263 949
439 238 108
281 282 218
847 879 87
484 832 627
282 238 792
475 185 976
700 40 661
446 983 544
425 182 445
664 586 996
822 730 150
273 672 108
585 238 994
814 944 230
972 812 366
616 711 243
585 343 69
931 399 511
216 476 353
25 120 808
665 296 486
788 238 656
290 159 903
886 323 792
999 348 500
801 278 581
694 922 570
69 735 445
719 556 407
146 272 197
331 831 557
714 276 658
741 559 728
77 755 309
332 987 565
775 848 456
561 245 295
180 4 745
612 113 2
551 493 660
503 649 220
428 112 724
527 771 313
373 218 629
935 572 361
646 513 841
421 606 256
529 299 318
387 899 594
155 786 493
809 70 185
367 674 140
21 765 998
97 771 167
246 855 782
631 934 559
528 441 472
448 877 87
387 510 147
