543 506 576
251 793 812
753 274 872
426 906 415
645 485 976
580 606 742
126 517 833
757 138 613
518 951 453
503 405 888
27 991 501
272 890 825
853 358 430
393 604 228
463 894 21
809 738 729
705 642 717
327 426 783
338 310 827
171 981 922
241 95 132
12 145 367
656 310 45
753 170 709
812 731 171
371 726 945
64 822 559
450 142 350
991 578 144
820 75 233
622 516 469
583 324 835
804 547 19
51 23 227
645 396 956
860 989 169
375 726 337
736 720 286
529 340 385
697 18 185
562 86 10
11 3 381
363 224 811
807 307 8
77 432 557
72 748 280
281 374 547
362 354 510
421 575 423
863 693 846
72 250 438
201 718 840
672 173 447
609 223 770
284 229 347
401 220 514
614 200 959
235 825 198
527 739 107
930 641 164
459 254 777
580 234 779
106 434 194
158 367 132
353 338 313
815 428 490
56 776 602
697 490 626
38 124 698
850 805 797
475 171 128
603 474 344
53 480 181
918 505 207
878 622 265
376 13 275
879 82 280
106 499 323
216 625 991
656 375 713
424 791 476
247 829 947
68 265 728
207 607 849
961 274 797
69 880 598
256 294 185
508 747 65
47 971 518
786 741 61
831 778 481
202 615 16
722 572 134
941 575 387
7 962 758
24 658 833
58 670 93
857 822 769
744 163 43
822 755 644
258 795 625
62 207 882
870 14 787
491 931 268
694 627 482
907 834 719
531 991 348
588 628 130
562 141 116
182 86 563
199 415 356
681 28 781
25 533 224
4 249 2
362 346 516
190 168 113
624 364 760
108 936 479
195 744 428
935 942 940
488 933 196
754 805 923
887 161 213
349 929 946
950 483 888
151 168 944
642 956 542
688 301 230
631 745 889
148 653 532
767 289 841
35 565 824
193 158 765
812 534 957
858 68 39
756 67 55
561 706 29
425 939 828
519 142 709
782 54 138
38 214 879
206 392 764
976 428 97
344 535 105
153 137 633
389 70 387
110 732 72
104 785 38
539 658 164
428 561 60
170 751 676
622 398 38
690 529 726
992 128 350
116 611 631
160 278 473
530 953 970
415 525 459
987 17 3
746 304 748
87 3 902
633 325 253
772 490 77
206 348 712
739 667 207
191 464 86
985 561 747
806 937 764
264 893 93
615 935 175
333 804 101
770 106 238
82 706 677
156 945 455
1 691 19
133 512 931
442 568 916
192 681 983
937 579 650
732 348 325
731 427 305
33 5 661
141 609 791
158 451 960
954 980 931
954 367 441
644 754 252
716 999 244
400 14 499
546 232 420
780 743 751
279 463 893
148 736 846
46 957 293
189 543 243
92 31 711
689 724 945
496 698 443
803 627 848
767 775 705
559 680 963
829 506 866
162 302 785
79 129 785
321 624 292
379 433 725
126 104 953
320 536 379
830 879 771
540 222 920
618 11 960
143 971 447
982 71 39
619 641 435
700 298 884
309 539 142
553 924 784
598 133 69
793 291 574
593 14 650
197 663 186
48 838 298
174 377 267
88 26 348
408 5 477
565 205 473
70 999 519
806 281 941
967 817 48
212 735 382
402 563 406
51 541 137
732 792 949
72 260 288
760 101 290
751 922 874
781 734 800
417 209 9
440 181 102
752 23 760
59 805 745
126 13 362
601 394 284
823 22 747
689 101 22
216 484 502
271 524 115
367 454 964
429 28 761
749 699 700
841 127 80
320 471 181
816 933 753
603 668 111
582 509 837
307 299 163
860 409 865
222 702 75
981 638 449
678 161 311
233 528 734
418 370 419
449 570 599
218 869 719
118 406 421
225 712 706
770 331 545
309 203 165
480 461 921
207 559 886
354 174 380
963 596 328
781 601 686
163 956 252
410 720 332
147 58 992
893 116 902
775 250 841
667 689 26
31 178 920
147 114 187
750 247 519
485 871 653
658 696 38
458 939 745
114 170 561
671 87 191
672 788 602
289 807 251
815 14 634
633 353 132
324 804 86
590 123 862
179 197 932
705 589 968
812 551 29
855 44 87
920 585 332
356 650 110
477 393 216
734 287 306
215 551 898
961 937 132
611 430 56
814 657 809
883 740 592
484 81 720
839 426 748
154 263 344
951 419 723
770 35 873
734 903 901
175 877 991
657 372 231
195 468 334
191 662 204
395 322 9
310 640 582
303 803 760
368 5 935
923 736 433
127 959 239
559 514 365
732 601 874
233 189 955
108 711 332
860 898 347
456 555 826
979 328 253
524 76 491
814 595 875
890 975 779
811 262 287
817 716 491
497 900 31
484 367 595
926 595 840
809 318 327
254 262 845
629 332 639
207 775 58
184 814 564
531 734 202
576 58 157
71 237 717
658 841 259
14 171 351
445 924 818
347 233 80
279 79 240
212 746 473
701 971 460
695 915 252
959 460 961
867 853 105
710 753 215
413 347 597
771 982 98
160 379 204
477 431 175
172 242 128
373 135 307
351 750 186
143 872 991
88 481 810
263 123 805
511 540 443
560 159 913
236 207 442
73 729 480
819 647 857
346 893 127
464 843 567
913 980 638
147 658 418
566 730 4
805 643 502
470 46 19
140 162 100
443 57 276
972 536 887
811 632 647
171 786 201
312 234 8
724 528 931
521 905 54
354 277 357
54 101 715
393 73 73
210 195 274
618 48 206
951 638 752
251 369 418
6 758 150
267 253 386
811 910 141
186 377 653
478 186 415
201 100 615
916 162 82
