707 376 234
578 65 635
465 806 106
959 684 428
85 577 286
783 20 940
769 189 974
255 630 573
250 177 391
411 581 734
708 786 914
180 430 120
313 447 185
995 665 592
712 312 745
553 981 785
56 870 2
754 869 53
811 224 452
331 833 880
213 553 21
794 85 166
635 346 292
826 189 569
92 413 839
415 761 170
543 646 834
395 193 933
66 795 213
226 298 458
533 98 675
807 421 848
952 110 798
43 524 286
168 452 265
378 818 587
424 672 125
42 848 631
335 500 745
225 844 414
568 739 373
500 554 711
881 191 756
265 2 501
545 272 331
581 402 666
44 264 204
847 738 341
436 420 67
652 35 821
900 879 788
768 400 304
412 867 107
866 852 645
904 786 599
686 204 774
248 955 392
237 282 6
283 827 574
680 343 121
822 1 183
786 66 907
20 591 692
474 232 938
766 118 145
236 658 260
396 9 197
572 127 680
474 767 28
273 899 734
67 33 977
415 846 958
390 292 801
867 185 572
300 0 278
714 324 806
362 221 533
839 274 909
288 527 325
387 217 673
284 454 4
522 27 751
225 863 962
313 333 565
966 899 271
976 8 572
242 386 867
689 552 673
251 980 23
536 558 226
779 733 137
805 229 754
741 458 528
247 964 711
8 482 88
919 279 595
179 160 82
759 166 469
911 562 269
959 487 869
98 817 119
703 211 79
147 899 777
932 815 767
717 555 639
690 583 247
965 811 119
69 546 921
811 716 853
109 359 293
700 589 728
950 132 473
680 305 6
166 364 212
618 890 795
469 917 126
305 583 644
155 38 770
426 940 259
512 489 278
153 646 624
356 298 532
245 270 341
876 366 228
64 779 896
559 704 135
375 292 304
66 768 20
297 630 261
162 787 839
555 78 386
239 485 434
668 713 837
648 45 841
720 302 864
792 917 117
565 375 317
355 561 294
631 396 729
990 353 698
698 364 108
407 35 902
918 838 557
367 936 450
58 775 216
468 776 587
874 469 52
641 539 779
743 369 508
235 733 496
450 807 661
832 91 74
478 543 126
211 369 733
482 497 816
821 84 781
691 390 839
111 688 44
878 451 901
527 304 133
997 372 627
962 569 797
518 596 659
808 587 875
593 299 193
369 138 102
109 564 287
390 379 700
691 659 280
170 467 179
498 140 176
784 822 813
611 303 170
761 1 117
556 515 8
646 173 929
683 79 340
675 341 772
506 211 637
820 377 372
960 443 777
569 314 336
483 982 139
599 959 284
556 30 363
91 763 904
484 295 495
391 920 732
885 801 829
550 688 799
528 410 788
394 853 959
332 431 906
103 979 393
547 846 971
195 840 416
232 992 835
314 88 324
70 346 853
581 491 799
697 923 282
147 689 904
390 971 533
220 827 541
274 76 676
942 617 59
476 763 786
842 327 40
929 402 510
307 799 492
333 188 164
988 297 964
377 637 975
949 252 632
229 535 115
959 37 361
988 258 455
661 840 420
925 151 536
834 296 316
116 405 300
717 926 137
588 400 141
196 500 219
983 506 715
651 876 514
815 407 188
919 914 227
943 433 40
300 396 444
204 972 875
465 131 110
603 335 326
480 34 855
881 269 555
866 330 226
157 292 849
371 190 857
31 721 838
203 196 581
190 318 624
269 936 971
308 68 983
441 942 193
576 911 291
442 137 967
119 577 84
209 119 100
859 624 990
46 277 762
147 165 702
746 232 926
525 664 312
567 690 490
620 560 857
113 207 567
52 57 70
531 447 962
296 315 849
724 929 662
761 526 626
620 377 602
723 241 592
630 344 347
503 474 877
494 568 275
379 674 307
373 198 67
637 897 468
376 554 417
546 283 492
55 885 628
464 97 429
120 62 756
181 43 83
334 825 871
868 828 799
589 280 682
49 989 270
126 978 385
599 126 5
144 641 706
692 486 352
560 107 873
135 342 407
62 446 602
980 704 967
423 378 296
428 412 926
587 334 851
424 173 41
922 449 753
981 391 191
87 722 652
88 679 74
20 273 160
583 307 53
849 375 327
948 867 763
424 112 36
681 293 955
801 350 740
678 190 546
97 563 360
161 893 511
916 938 39
306 239 873
24 762 428
503 248 366
682 341 101
914 894 941
103 759 52
213 273 27
820 693 739
184 397 29
339 945 980
554 412 408
637 329 439
402 928 279
898 386 791
269 595 806
352 804 282
109 309 577
642 619 408
825 611 575
792 759 876
83 510 488
625 18 476
796 627 255
908 613 42
137 666 630
442 429 610
21 931 204
545 278 779
765 139 663
316 518 719
422 834 124
567 659 137
700 952 465
380 62 186
880 339 80
969 392 588
676 976 769
153 899 578
713 326 161
569 200 527
284 676 334
303 100 464
839 651 276
7 865 285
814 188 294
853 218 125
128 886 959
537 706 826
635 571 720
838 926 194
749 91 205
134 835 212
28 908 553
408 905 79
26 364 870
438 428 309
547 605 338
566 45 161
12 116 682
496 831 580
64 550 286
213 633 95
512 767 406
930 872 223
218 241 85
809 403 54
658 845 954
299 670 303
141 554 235
477 971 603
998 334 580
988 978 254
452 132 267
513 288 718
500 287 723
825 680 861
346 126 256
678 190 28
271 753 938
280 470 764
636 175 5
410 111 323
759 459 469
538 909 891
148 841 972
743 515 342
705 675 465
709 676 590
83 161 461
900 208 100
867 875 378
846 156 878
904 110 453
865 44 163
494 978 698
947 625 68
690 830 320
352 825 615
794 470 315
848 702 370
847 30 971
945 346 175
739 998 827
84 149 933
391 118 829
778 800 807
804 704 453
936 764 183
966 400 128
819 767 982
685 849 600
441 285 716
562 353 920
434 852 542
126 754 0
909 831 597
508 275 364
675 939 426
159 383 214
33 863 841
626 116 353
144 621 566
891 910 660
466 256 919
399 543 811
925 912 960
24 972 661
753 332 656
435 51 220
485 725 710
30 818 480
261 264 695
36 300 240
313 715 705
478 210 847
803 78 432
268 641 72
915 975 224
743 434 29
677 870 201
194 164 725
7 452 74
304 281 143
525 347 411
178 166 307
613 781 131
814 949 63
104 624 374
801 786 541
514 928 965
