432 258 619
628 894 571
963 194 671
796 458 259
780 919 952
919 623 465
658 447 149
677 595 666
113 400 806
34 9 137
452 296 505
234 568 796
932 480 178
55 315 443
331 622 753
527 194 977
292 976 101
756 903 252
60 380 613
105 714 917
189 442 573
101 451 36
974 559 202
793 274 59
139 127 435
314 915 767
558 595 790
266 110 570
667 327 180
887 520 641
92 666 505
710 59 665
539 899 383
619 617 849
992 761 658
762 100 480
853 225 774
318 366 75
148 224 637
473 280 342
111 61 746
493 702 431
861 240 362
168 521 762
955 650 30
279 604 597
695 434 0
560 150 97
452 24 96
414 414 505
601 327 526
894 680 177
266 710 372
786 123 567
842 134 621
57 267 41
415 566 624
875 22 355
976 404 67
529 193 875
508 101 548
396 557 251
46 653 168
965 291 223
857 987 574
5 853 470
137 211 499
405 942 525
626 766 878
306 498 971
482 879 227
731 768 306
519 971 355
972 754 419
278 499 575
528 496 969
439 992 779
470 529 599
67 224 931
253 941 807
604 32 361
680 933 196
758 788 34
559 860 259
344 791 910
559 86 428
555 188 240
628 629 674
345 286 304
542 380 194
493 35 796
740 190 403
88 63 641
363 539 749
819 770 598
136 18 900
357 313 206
924 644 974
160 712 608
831 71 158
750 459 738
277 878 853
848 671 962
72 620 582
145 924 596
312 649 515
372 493 82
910 630 301
54 845 274
298 2 470
961 716 562
402 437 271
731 113 716
478 440 550
530 720 11
570 852 85
893 860 358
923 245 771
107 790 949
819 696 857
339 173 31
842 711 740
668 58 147
936 340 479
491 609 536
255 373 979
227 155 747
655 599 602
947 710 934
232 845 138
510 141 976
153 765 880
697 169 464
419 609 442
959 864 890
396 275 589
902 730 251
361 415 404
137 950 586
991 868 92
169 373 817
281 775 24
529 179 476
315 660 227
947 32 225
516 681 867
462 228 560
731 152 650
177 862 857
732 864 6
385 563 698
932 845 793
213 228 39
905 135 610
497 479 599
782 442 999
864 926 857
720 798 593
174 586 806
288 670 841
119 624 968
115 93 530
494 79 726
167 118 769
609 723 347
794 15 803
363 954 265
377 135 303
575 985 426
410 176 322
440 559 718
557 540 367
981 488 122
511 736 416
828 830 652
223 202 37
251 641 978
394 882 467
724 787 364
440 545 317
773 823 936
379 326 502
908 566 561
932 748 129
64 13 34
661 381 151
271 599 586
7 131 600
421 498 931
619 308 33
877 219 924
843 872 186
362 682 348
22 242 878
798 179 486
886 917 841
164 952 513
297 631 393
145 767 401
393 584 209
502 176 560
739 143 825
586 26 832
885 870 512
195 93 48
913 14 845
362 565 240
442 47 112
406 753 653
681 531 791
866 964 997
833 816 151
699 839 471
117 686 414
484 650 58
895 63 908
639 345 362
239 484 88
968 271 755
610 950 251
675 475 928
180 378 586
521 194 589
451 34 529
194 702 450
151 253 550
479 529 34
673 178 983
953 990 311
495 860 107
478 940 105
762 619 148
16 837 600
290 360 589
967 104 353
659 807 644
76 112 126
546 671 278
520 582 443
135 152 224
515 21 879
575 152 33
186 568 694
920 795 811
892 845 48
506 871 367
803 0 576
737 797 372
368 364 650
759 310 132
582 26 500
400 419 275
151 639 715
540 976 273
225 130 259
971 64 326
800 976 759
777 574 77
939 365 500
338 702 480
219 390 922
121 55 106
638 470 777
318 317 201
107 213 554
199 869 10
247 278 367
169 304 19
95 787 501
946 998 441
897 385 720
442 946 619
786 701 164
240 269 258
5 739 618
987 839 794
129 599 389
242 130 769
322 572 986
109 569 271
558 68 96
406 796 452
582 863 763
255 531 518
139 372 938
257 610 900
534 943 638
485 175 695
655 436 620
494 432 724
17 811 751
555 928 148
885 759 12
849 984 59
39 718 689
153 579 714
744 56 606
542 452 845
687 762 20
231 720 768
78 639 277
596 299 491
176 893 760
