151 799 704
433 744 102
145 981 17
547 732 949
440 753 317
93 695 789
155 896 952
869 144 285
15 209 111
814 801 998
608 88 420
381 789 280
732 959 751
145 658 708
861 284 383
114 619 290
623 523 932
751 281 714
54 375 765
296 802 156
764 972 579
248 746 262
442 858 890
96 851 901
850 223 201
785 600 393
910 870 348
644 628 895
934 632 209
615 198 524
572 188 378
299 279 92
620 530 861
292 330 738
408 275 424
109 756 781
26 726 617
679 792 802
0 760 916
393 881 404
296 721 707
747 513 272
872 632 756
776 277 336
805 452 609
672 540 542
910 331 979
675 138 581
383 960 308
736 44 600
613 485 313
920 487 737
443 756 731
822 30 414
478 310 160
495 183 456
742 301 869
290 329 372
34 780 969
663 15 341
320 834 483
810 416 451
201 161 285
93 573 355
204 198 329
440 261 998
242 801 416
285 298 456
224 192 157
193 562 703
146 501 909
256 820 557
527 911 397
599 947 418
792 497 909
649 753 334
180 256 672
614 298 55
137 970 668
910 134 833
513 198 296
715 563 553
350 359 185
234 396 355
654 869 205
609 166 509
505 123 115
242 935 276
221 852 298
797 492 372
921 949 242
218 723 812
982 748 57
318 795 54
748 135 694
579 29 47
383 818 135
800 773 637
173 515 503
238 451 286
342 127 793
532 125 994
801 353 407
379 792 480
443 771 740
254 799 894
735 546 364
38 572 134
173 475 230
127 249 899
334 471 396
502 650 217
448 214 594
208 739 285
232 522 651
607 407 198
95 579 9
714 794 577
423 594 8
542 607 740
804 315 754
691 941 757
233 333 539
748 989 905
202 671 812
81 511 434
778 418 339
895 510 142
557 747 186
585 14 135
518 141 120
519 467 775
633 511 272
731 885 899
664 319 237
946 888 307
674 958 984
933 213 21
477 259 205
102 767 260
323 17 810
816 853 335
514 21 11
326 314 859
292 140 484
820 416 135
203 281 592
296 551 158
485 349 726
795 679 905
937 265 257
284 146 407
92 354 986
588 834 950
704 566 312
594 253 621
440 869 955
433 472 756
922 748 791
424 756 869
173 557 119
162 376 88
38 437 446
718 750 617
184 581 724
179 331 847
21 198 650
559 824 602
23 450 978
933 418 12
177 417 977
609 491 999
621 913 779
577 701 356
713 765 551
16 291 57
648 981 775
297 168 114
620 693 336
96 556 126
445 695 99
438 145 671
463 830 189
57 207 498
94 61 716
676 907 581
867 325 526
113 218 145
903 948 540
622 175 65
792 979 506
162 975 623
178 866 341
879 88 805
363 137 988
944 929 657
386 649 939
224 477 436
2 245 569
274 413 450
179 153 271
200 923 366
271 708 843
711 224 28
734 68 168
500 463 287
357 718 714
767 482 272
676 261 328
270 124 712
0 259 19
50 428 616
672 918 662
299 777 973
312 488 611
505 220 508
326 323 928
902 14 370
706 127 125
341 288 580
102 421 421
457 931 606
471 979 347
612 463 207
902 434 55
805 871 611
874 427 496
497 292 201
416 958 740
377 586 183
995 939 607
387 397 335
467 602 869
109 887 352
147 111 128
694 439 32
516 116 107
7 115 207
199 902 883
356 257 964
459 867 436
856 185 498
119 140 204
98 182 178
29 176 330
362 9 972
921 763 126
59 868 142
883 831 57
653 805 912
437 465 97
815 72 42
331 420 531
240 486 103
618 682 88
225 308 895
818 70 337
18 76 574
60 803 2
340 744 269
171 541 794
22 838 126
667 298 670
250 888 351
476 468 820
728 812 938
782 600 339
594 101 630
303 32 847
158 832 901
802 995 669
332 582 353
64 535 418
771 608 748
176 901 727
396 622 726
69 225 642
311 248 323
764 782 695
823 848 97
136 287 399
110 750 166
402 938 913
912 875 210
870 711 237
15 227 408
207 136 455
989 972 429
371 423 395
309 780 511
104 763 928
894 118 421
791 463 937
527 413 590
449 329 614
559 629 113
981 101 525
580 907 661
402 705 912
393 171 856
522 366 186
811 838 984
902 606 781
922 271 479
116 703 571
847 525 88
678 839 2
783 110 442
960 606 330
221 491 807
972 79 294
726 615 189
147 759 680
601 411 763
440 777 398
384 219 599
723 781 156
834 347 521
19 400 30
850 976 369
287 268 273
182 855 6
685 205 398
847 863 665
292 544 189
428 873 133
653 225 655
832 447 704
492 779 921
827 804 136
368 977 425
443 860 846
713 617 579
415 171 101
674 156 142
955 917 354
976 109 592
369 677 35
915 698 41
852 652 466
413 461 535
631 167 163
471 447 781
681 304 237
947 463 505
896 881 7
726 869 593
48 71 756
734 586 358
814 612 391
453 245 775
52 643 780
290 811 446
511 979 170
27 931 565
495 413 69
48 22 614
711 180 329
816 191 666
803 97 417
678 807 69
910 20 392
515 825 760
291 795 146
465 633 818
733 384 564
77 989 771
93 857 707
57 989 158
724 215 646
19 100 538
642 688 855
498 786 826
504 385 846
425 506 882
52 93 715
419 805 281
675 642 328
315 99 397
335 420 521
350 652 17
238 684 224
193 531 312
30 372 101
230 601 906
135 309 638
627 772 719
804 939 830
580 163 997
435 366 878
988 103 194
275 352 153
341 803 334
621 376 900
826 649 986
872 860 482
984 561 235
415 496 616
552 183 458
415 11 268
289 341 952
922 837 122
805 405 140
414 273 853
126 856 16
443 975 381
552 406 990
95 429 705
717 910 203
661 384 258
264 527 448
879 855 71
28 723 131
203 643 74
859 406 511
565 953 664
889 522 719
233 734 253
953 71 403
259 101 968
524 683 365
62 618 633
283 449 878
777 68 541
494 694 599
549 91 547
382 274 276
782 756 200
693 810 686
497 238 784
411 286 267
175 950 370
518 120 253
998 424 795
146 871 898
