927 185 619
815 523 21
555 931 874
481 806 159
482 327 712
6 422 276
356 967 77
964 943 414
914 684 520
985 751 676
443 864 562
542 340 440
935 769 272
212 452 694
691 348 165
837 65 944
363 422 981
714 301 993
426 998 456
15 67 948
605 584 824
266 803 453
912 790 666
750 113 24
96 73 609
844 419 385
951 432 512
874 585 982
840 227 153
440 815 204
312 432 375
968 407 105
701 353 123
769 694 519
385 686 32
584 535 304
414 783 464
770 771 538
761 670 936
79 9 868
556 375 831
772 781 769
545 616 327
901 549 684
66 954 0
286 324 463
729 324 561
943 813 100
238 106 265
649 941 353
673 530 741
324 792 876
55 319 564
463 243 888
731 403 762
550 706 528
865 181 15
893 604 202
536 476 877
924 575 851
388 16 971
854 599 423
99 616 503
172 718 301
628 690 923
598 339 993
379 870 30
892 266 512
373 326 755
203 784 923
873 426 496
742 437 705
73 750 923
685 508 60
789 226 238
386 401 129
570 909 436
681 883 77
458 114 417
280 506 857
464 692 244
168 265 990
335 818 503
430 797 51
231 851 757
218 536 807
291 914 526
597 464 507
800 616 849
758 144 838
569 487 694
566 971 781
170 644 535
784 354 173
426 558 306
490 829 864
576 986 941
880 128 423
744 424 235
215 227 623
612 389 761
672 721 576
806 206 404
139 892 270
441 817 975
628 470 721
918 202 241
423 425 954
361 972 794
42 403 767
248 196 123
436 174 731
583 702 929
940 940 337
747 787 308
558 457 885
749 94 654
645 788 149
596 614 718
738 517 942
449 858 751
24 15 786
741 718 722
932 11 132
260 205 514
892 692 715
182 967 437
893 216 560
603 237 725
408 406 538
877 744 418
612 425 631
77 491 223
13 726 388
736 13 957
825 203 125
10 436 725
114 379 248
636 63 72
509 28 814
729 444 553
811 645 21
366 45 76
908 423 888
312 624 302
534 872 179
344 682 492
821 514 730
189 683 782
827 681 826
350 445 424
185 606 703
928 13 716
615 449 218
541 258 902
63 720 736
987 349 13
356 29 324
442 593 10
42 226 222
646 222 661
79 723 728
322 435 415
40 390 367
44 643 641
803 329 905
946 552 190
86 951 536
257 894 152
130 432 22
654 732 658
126 633 597
947 577 260
786 666 403
707 566 6
527 449 179
137 898 135
529 290 869
142 957 283
423 541 753
884 588 31
341 657 985
193 130 160
822 873 240
735 840 81
659 695 606
65 936 17
75 680 81
939 631 291
134 200 203
773 938 838
292 586 398
243 461 575
66 211 955
257 796 623
635 37 767
495 218 630
754 902 129
724 530 388
836 990 87
343 236 125
36 511 725
190 575 363
576 80 655
435 598 420
393 269 916
754 16 600
339 46 94
40 174 29
526 799 577
523 463 828
530 884 425
837 811 115
155 606 194
645 163 727
336 662 61
323 629 793
777 858 778
219 901 157
878 88 804
790 486 97
369 966 136
674 937 534
512 313 59
61 418 823
302 442 831
15 909 546
634 305 702
580 823 537
944 550 170
704 47 38
187 35 242
100 14 388
178 32 824
896 887 89
49 761 622
594 114 228
716 964 954
845 346 110
966 754 964
671 84 550
265 975 537
183 655 762
157 709 189
928 101 898
185 104 750
249 876 907
749 611 357
713 949 201
807 863 535
113 328 966
446 496 152
956 973 100
952 116 119
228 796 85
129 789 608
744 826 468
156 197 854
583 919 747
726 146 124
676 859 496
39 936 594
651 437 906
869 515 268
84 473 375
4 819 680
620 188 360
369 916 885
478 86 75
325 930 618
590 268 799
508 442 199
283 555 199
886 721 115
835 701 910
559 450 422
727 16 521
133 88 905
967 701 665
132 993 618
91 540 916
560 875 257
948 989 728
876 555 529
983 242 308
930 33 815
873 54 361
780 884 99
161 372 578
309 14 233
462 108 806
768 584 597
151 60 795
701 108 488
242 779 219
185 792 530
87 547 402
812 34 75
461 561 37
703 528 652
673 812 750
633 469 527
848 30 218
800 953 405
356 673 104
793 999 56
224 382 244
347 7 909
809 244 259
438 501 1
193 79 687
448 704 405
701 434 94
737 684 867
980 101 612
938 498 519
97 62 334
729 713 911
150 258 310
633 166 472
476 379 398
77 461 361
946 400 56
408 794 813
275 543 262
866 166 977
876 745 758
591 268 987
857 662 556
730 172 889
11 23 202
105 36 235
452 821 160
903 542 86
659 444 507
465 10 210
391 730 521
630 32 45
940 509 544
117 917 259
994 690 190
335 632 583
639 910 452
760 128 320
161 282 23
213 431 176
969 956 906
562 376 811
276 95 563
624 406 170
471 824 992
147 789 552
449 368 740
352 919 784
730 879 699
427 996 555
629 868 987
882 873 908
727 12 909
642 292 791
597 503 509
913 860 2
629 351 18
562 13 435
680 620 574
130 689 778
973 635 491
991 959 310
31 928 707
912 236 366
539 819 823
199 696 151
31 782 643
610 746 667
98 1 674
444 201 792
65 848 97
283 124 310
250 172 171
393 450 809
983 286 978
737 648 595
127 861 528
568 799 895
221 370 472
876 580 924
19 925 1
260 518 796
975 634 113
740 714 729
481 906 606
70 725 666
968 163 393
417 423 716
108 498 528
666 937 329
943 9 293
872 374 536
426 833 205
793 4 559
288 457 865
699 118 633
783 409 147
405 124 231
139 816 675
657 319 196
728 209 503
555 53 802
478 830 442
181 615 878
16 977 732
669 500 556
93 809 282
748 444 384
65 319 700
14 531 790
427 795 251
548 300 886
671 195 614
276 885 19
45 611 682
862 871 825
916 98 673
888 156 598
376 797 796
589 712 82
13 769 821
163 347 577
305 223 140
597 27 153
31 294 827
982 137 756
567 462 544
385 982 837
641 268 701
109 415 372
278 896 935
65 620 205
535 235 50
333 291 153
721 579 242
10 431 417
346 656 282
729 135 148
737 118 175
448 19 663
121 641 143
546 692 765
425 406 998
620 365 643
900 150 227
859 633 674
483 828 928
651 204 591
9 601 516
700 410 878
725 809 172
381 959 645
705 511 920
627 859 888
463 45 778
667 153 626
835 713 871
290 162 397
408 750 726
871 728 936
807 670 446
848 134 184
953 397 568
637 330 37
306 597 526
508 666 126
703 202 452
594 994 667
873 560 640
0 883 128
729 427 908
390 843 910
335 16 158
471 915 695
98 557 821
168 798 456
454 988 121
137 447 928
888 344 181
779 566 961
271 208 699
501 527 832
132 567 362
22 680 356
243 732 191
197 355 489
581 345 56
904 555 371
808 821 508
702 787 93
999 177 821
98 506 786
129 265 614
87 496 733
978 671 912
679 966 526
736 14 636
535 458 868
590 953 659
882 504 617
212 583 281
646 748 743
983 680 489
560 496 125
429 980 631
174 386 411
729 831 232
661 763 520
97 481 619
89 743 195
606 32 416
241 198 894
753 258 392
14 620 60
486 160 549
196 805 97
459 758 463
35 200 660
491 446 676
774 428 832
381 248 121
106 241 704
875 273 253
877 132 493
753 393 764
147 153 945
753 268 157
187 699 370
795 979 846
210 400 495
984 482 599
424 288 126
948 720 765
189 490 307
608 540 463
187 440 585
579 226 797
407 112 286
621 393 181
93 190 421
28 347 16
140 513 301
767 207 134
632 444 137
206 154 940
148 18 127
604 854 803
819 471 164
795 798 881
717 893 934
900 523 117
549 409 671
380 62 761
527 388 666
682 736 725
802 769 659
776 813 240
434 490 618
79 630 929
311 888 212
894 422 556
185 216 702
975 598 604
987 35 736
59 130 603
128 958 642
383 525 615
797 103 754
592 785 655
150 669 704
216 260 871
118 506 295
802 438 263
81 622 430
565 849 831
65 117 730
346 952 463
489 231 91
153 263 546
309 2 551
768 822 835
325 827 659
807 108 433
292 726 389
966 16 10
103 332 204
143 380 386
652 422 236
540 574 321
986 510 41
80 645 110
605 76 621
852 110 488
353 948 479
683 525 465
568 186 940
227 221 424
274 991 542
646 710 685
410 828 375
638 658 302
572 88 563
716 357 687
499 812 583
937 581 305
441 560 491
605 168 553
445 401 328
689 993 853
442 833 144
272 835 414
380 686 281
813 464 178
249 136 645
91 411 800
132 698 396
750 967 792
344 234 868
637 255 884
636 446 759
163 171 286
435 513 908
529 426 801
270 426 845
61 48 407
688 490 685
157 758 405
570 901 385
329 740 525
403 188 760
553 456 993
92 839 339
943 976 611
379 339 440
584 440 774
4 609 29
517 324 786
337 433 397
765 614 527
78 382 971
662 267 566
419 232 875
592 131 646
177 841 604
951 875 343
451 713 513
262 598 298
294 201 90
769 43 242
913 847 514
634 457 876
158 512 922
923 759 859
443 83 3
344 556 697
817 752 851
891 317 855
201 282 900
346 995 328
621 531 437
57 646 65
62 351 844
467 579 704
673 68 744
211 208 632
441 477 511
247 54 325
634 165 899
153 290 936
102 207 15
728 350 44
554 489 467
103 469 649
288 446 862
99 844 668
33 512 565
838 477 334
277 261 867
193 272 615
206 616 523
38 982 246
375 805 937
411 220 778
632 602 946
690 997 36
870 219 587
104 136 62
178 641 333
278 376 222
429 619 386
651 367 664
347 344 269
189 155 193
365 406 622
594 610 720
311 823 162
281 274 723
48 921 117
469 426 93
862 496 670
38 749 752
549 796 518
47 363 753
47 190 459
602 600 667
160 263 810
972 507 673
171 916 579
848 361 700
116 172 643
121 920 688
638 121 70
677 784 709
418 248 711
354 27 375
682 614 98
334 669 533
417 53 776
627 392 527
232 544 452
89 582 944
100 294 141
803 676 199
193 551 553
644 771 724
936 499 120
620 269 719
324 20 257
513 386 685
190 714 183
806 385 479
818 319 84
822 807 334
252 432 93
629 980 793
408 641 364
671 16 990
350 708 246
439 905 365
520 820 321
665 218 276
708 182 165
449 615 7
812 546 469
553 733 124
937 455 272
234 334 765
125 639 537
407 203 93
652 351 520
691 229 9
747 501 900
318 565 20
971 149 215
215 908 56
76 144 526
615 824 512
791 962 228
749 988 153
788 775 553
586 542 896
966 303 300
716 957 517
817 749 123
887 626 560
388 977 801
391 956 329
3 633 379
137 562 861
76 313 895
300 504 397
509 107 285
553 722 562
176 740 790
925 743 298
490 890 383
100 395 701
785 901 176
268 709 772
166 440 240
711 799 965
596 954 625
324 948 299
18 432 473
601 690 243
984 904 554
214 798 473
220 337 926
359 642 626
555 423 843
857 594 610
96 106 165
575 130 151
41 997 892
102 854 981
547 191 283
842 561 31
778 794 203
821 305 293
885 760 600
778 631 880
911 593 780
209 809 233
343 387 927
477 87 810
926 718 359
596 907 666
334 553 632
617 385 589
342 950 661
323 548 337
984 84 685
886 106 349
435 66 620
825 382 857
256 306 82
442 886 617
634 791 729
117 846 275
891 601 935
67 679 827
140 994 277
867 204 949
926 837 481
669 211 706
758 892 829
628 443 576
82 602 787
285 92 946
382 701 18
812 435 867
427 795 649
486 249 2
565 671 621
904 858 562
624 424 992
502 522 374
371 121 911
435 814 581
220 586 725
46 883 423
405 367 621
313 223 341
703 0 524
383 497 19
430 344 194
388 545 64
178 863 384
36 714 663
643 528 140
637 535 394
696 301 230
