464 989 230
343 292 584
618 58 862
218 574 638
683 140 460
169 468 48
233 110 677
973 308 621
358 948 57
946 337 166
395 366 533
781 965 979
259 355 546
647 797 512
633 693 955
23 616 735
822 679 502
209 509 264
484 652 532
647 446 870
571 946 783
538 695 618
188 305 418
341 398 897
233 528 996
124 929 408
875 551 729
867 591 28
587 665 902
555 48 592
110 617 723
201 932 787
416 943 376
576 456 731
44 998 207
88 487 53
23 535 33
161 664 884
580 659 894
289 307 458
80 525 716
691 187 267
368 790 892
63 664 93
208 58 148
156 185 198
804 674 30
966 982 837
319 421 709
653 957 35
652 819 539
788 138 471
455 37 595
842 692 540
854 585 402
289 834 79
522 429 667
138 879 547
290 709 35
1 124 235
411 446 233
926 467 976
55 390 776
273 859 463
620 980 805
817 28 329
765 680 704
12 767 790
206 283 243
126 806 313
265 842 385
515 554 491
755 943 39
0 714 202
877 754 895
708 556 97
456 458 140
358 998 746
668 952 795
388 103 314
236 298 670
73 359 176
649 422 574
40 955 584
177 542 908
758 669 28
877 820 574
162 631 427
556 138 414
923 614 437
946 174 634
225 725 453
798 301 382
484 583 633
257 379 19
228 679 509
615 798 835
171 20 12
763 145 378
68 492 105
344 538 403
642 150 730
65 989 61
425 210 43
996 974 104
277 140 301
300 821 37
352 845 604
379 196 427
460 947 379
722 767 45
415 38 894
659 644 539
720 131 588
401 383 846
183 59 12
520 191 37
828 681 26
388 558 462
739 218 161
166 603 461
291 283 712
609 699 205
335 220 796
192 845 892
912 395 785
317 357 80
983 367 396
757 545 460
287 840 15
708 863 952
493 217 370
443 68 764
686 191 978
120 722 494
878 985 73
595 359 750
844 799 268
291 720 527
856 383 949
703 553 787
322 95 620
48 500 414
394 401 478
319 263 867
958 876 56
436 477 440
374 478 112
291 971 288
327 988 150
46 696 762
535 132 347
775 406 202
111 463 413
930 797 630
671 234 842
126 677 592
155 647 32
826 689 193
678 761 478
703 963 456
635 475 548
419 762 880
265 86 622
627 415 640
143 429 330
961 147 794
717 681 452
539 455 273
598 166 685
669 294 484
37 587 906
405 180 763
718 37 329
574 960 400
199 724 319
518 111 987
965 675 74
721 505 907
464 472 222
219 772 405
95 834 616
592 837 193
24 61 765
559 215 171
357 386 488
617 376 431
251 627 223
263 248 476
145 799 875
160 578 798
892 336 996
905 622 947
830 934 977
546 216 319
261 77 196
321 839 563
834 466 377
672 871 765
546 224 547
516 288 402
785 832 607
7 63 183
364 394 457
82 985 503
394 321 300
796 583 428
807 0 526
550 157 463
730 60 431
101 221 336
435 739 336
848 876 423
348 596 770
94 542 916
364 218 490
984 810 680
197 994 77
654 616 255
443 666 985
621 446 807
978 803 714
953 614 378
722 186 548
82 649 650
719 602 68
14 378 905
359 139 331
512 836 517
778 840 390
74 410 970
135 668 349
781 343 461
662 320 93
776 40 389
709 818 727
422 48 905
304 953 701
77 937 985
359 961 189
729 760 665
772 147 738
821 103 484
11 209 951
272 71 714
128 393 656
646 389 730
670 898 428
523 80 972
825 269 325
442 156 16
321 329 631
615 796 922
190 261 339
290 931 555
113 307 801
714 276 453
101 213 691
655 444 736
947 518 687
157 95 179
519 637 605
196 111 681
84 571 446
117 282 714
313 204 494
442 621 218
430 224 291
812 70 546
262 668 971
141 212 313
265 314 18
221 331 771
749 66 691
203 293 832
967 782 536
979 825 523
130 45 502
560 27 234
93 408 965
946 1 592
85 197 629
917 84 160
343 299 225
1 847 882
800 397 120
461 842 733
285 307 974
497 65 415
524 37 644
27 707 258
766 32 675
751 395 514
743 335 187
557 424 387
586 718 544
658 580 924
635 448 828
205 601 590
39 718 867
816 257 439
744 21 672
419 36 577
110 39 264
467 721 861
253 15 803
707 488 294
948 787 164
538 905 345
907 474 987
806 861 463
643 612 536
135 967 27
300 620 493
819 447 647
362 83 124
538 745 684
6 384 786
243 257 953
47 831 132
162 354 516
709 854 77
794 724 742
813 250 502
970 275 751
282 641 349
399 799 850
455 132 463
993 290 405
543 921 256
975 138 895
228 935 173
725 223 106
315 53 482
622 609 51
841 299 585
738 555 199
508 634 600
778 881 655
250 709 619
629 642 85
655 193 470
99 742 559
663 243 385
798 46 456
675 72 866
950 750 632
794 417 158
517 813 212
409 614 325
443 383 969
638 954 377
437 889 492
441 714 529
882 484 277
865 204 302
961 343 746
341 369 111
243 592 271
987 626 532
142 810 264
292 931 772
64 621 187
561 100 826
352 876 4
503 425 792
904 112 977
597 352 864
224 580 625
949 472 33
460 620 585
262 40 97
947 853 784
298 731 747
826 904 159
183 8 328
987 568 866
236 696 985
914 123 236
534 327 113
818 990 952
610 330 609
421 351 762
848 641 291
881 764 585
598 254 91
838 72 471
503 800 214
361 859 675
923 969 588
748 95 265
56 833 724
248 826 5
738 352 824
44 235 53
571 822 487
269 504 471
910 519 982
319 4 306
228 255 439
487 904 805
126 598 423
483 934 764
285 780 447
126 696 471
761 140 737
944 177 827
58 818 232
658 821 63
553 926 819
961 403 414
50 101 619
756 265 219
189 963 88
776 134 894
317 991 875
386 906 987
760 331 114
894 15 585
167 961 303
226 547 926
8 74 163
713 100 910
353 985 654
876 290 666
684 205 314
935 898 417
729 481 239
235 579 790
646 533 313
768 9 605
312 538 695
788 924 563
422 840 904
194 981 862
411 670 505
453 930 545
259 525 569
653 636 48
448 908 693
293 349 360
61 842 291
527 870 811
27 815 52
693 502 109
677 508 864
766 359 868
448 945 442
460 876 167
837 120 87
819 23 543
645 749 801
650 116 340
231 373 28
333 490 860
215 349 565
554 107 826
788 937 67
68 392 871
364 869 678
935 605 946
810 640 232
581 293 866
909 589 533
971 450 286
102 318 733
129 465 98
825 434 142
394 439 596
135 824 336
256 160 989
760 928 299
375 820 521
720 112 967
406 448 958
738 66 959
688 389 973
984 337 522
116 78 755
847 959 4
386 102 832
419 91 198
708 599 816
128 355 987
608 904 511
853 637 347
533 989 262
530 88 959
753 253 457
22 129 373
952 881 724
848 372 935
954 849 723
668 852 50
199 945 77
301 727 741
499 428 642
750 152 786
10 242 209
608 767 662
930 19 783
701 727 87
772 284 497
130 948 288
717 623 15
956 953 58
470 25 863
98 416 400
324 191 453
406 499 530
428 470 406
521 948 432
513 726 46
826 380 459
242 950 978
520 80 890
655 278 329
322 129 864
242 432 586
169 512 244
708 174 757
288 446 446
13 206 28
871 243 737
494 84 689
80 357 756
908 151 673
680 437 532
344 136 226
655 749 613
525 552 620
142 912 717
923 165 948
803 217 827
286 59 784
800 991 754
552 972 204
741 565 817
145 711 179
864 545 851
518 555 580
819 833 354
710 654 234
306 234 175
510 649 316
545 501 735
546 300 361
441 164 765
690 176 50
175 12 638
408 984 101
648 74 419
844 506 464
41 932 802
672 667 43
724 607 213
304 373 746
440 662 611
888 539 130
651 42 485
214 449 579
639 469 300
537 223 418
380 961 101
981 403 910
40 627 617
219 905 798
718 412 515
276 391 592
184 217 374
868 579 376
964 222 157
207 870 841
653 973 246
319 396 231
223 583 309
901 197 912
654 176 993
184 76 158
610 921 977
780 222 219
607 227 795
663 174 128
742 779 706
223 317 600
156 95 858
828 736 500
112 253 280
365 459 735
327 701 295
387 527 541
939 273 44
776 113 749
893 119 184
985 635 364
257 74 447
900 675 946
489 186 70
792 648 117
932 765 719
475 320 318
180 494 992
585 582 898
509 293 989
27 573 590
888 679 242
743 23 125
649 380 196
38 546 517
606 80 225
53 995 640
917 536 505
132 973 806
931 817 189
450 893 401
780 74 791
970 799 822
962 42 267
229 138 104
134 710 389
882 91 45
253 371 728
593 488 892
189 257 80
646 437 561
532 649 857
545 797 487
125 171 308
369 94 117
490 58 828
841 588 61
242 991 959
359 859 988
98 536 709
850 211 204
195 168 548
802 243 503
409 894 639
747 857 626
209 977 975
222 184 224
169 411 350
391 247 402
654 799 886
882 682 42
417 290 597
463 181 723
183 667 513
610 365 246
562 981 155
233 952 954
769 650 631
575 177 560
930 939 450
43 383 927
910 57 10
879 99 600
405 757 207
152 961 779
530 646 941
719 376 49
276 945 511
973 629 970
115 920 437
522 253 387
564 678 460
879 813 570
151 352 218
34 808 35
959 100 335
355 566 161
647 959 286
671 656 881
941 357 293
387 768 55
938 327 685
984 247 737
501 781 703
727 429 179
225 970 264
780 220 177
