118 851 108
733 78 13
803 326 155
578 951 272
435 401 822
417 605 613
109 83 272
48 7 910
677 636 739
773 428 259
965 673 432
453 38 892
168 81 222
554 524 862
289 894 526
262 866 531
389 28 658
691 728 804
842 604 974
311 746 296
380 911 165
107 388 548
173 538 798
684 604 570
226 957 12
773 814 766
735 494 527
239 254 917
424 309 569
423 806 236
637 163 419
16 804 784
57 297 346
22 249 522
285 606 663
2 898 89
630 95 953
215 317 224
927 731 276
627 689 724
993 500 508
219 471 351
853 852 5
34 672 353
13 970 336
722 923 574
315 220 625
978 725 388
2 415 105
901 470 693
35 832 910
647 917 410
759 12 895
281 155 909
735 427 730
626 855 13
264 126 829
146 270 74
65 913 747
377 902 2
993 258 421
542 583 519
284 266 177
578 748 130
301 643 401
638 674 714
319 963 600
637 560 336
359 43 533
551 669 26
317 979 338
925 610 379
239 280 308
598 332 468
483 313 426
329 679 488
944 122 805
420 923 620
141 488 206
527 493 397
663 146 153
178 388 571
937 138 557
704 337 830
935 329 228
879 299 42
924 558 298
507 355 764
195 260 940
35 530 796
162 660 391
702 74 458
766 600 849
741 185 191
850 101 539
935 62 635
421 160 352
784 367 131
184 601 955
463 887 984
979 623 377
594 190 757
38 531 2
810 907 605
258 888 152
440 9 50
944 549 790
42 149 690
867 5 98
852 509 33
623 564 958
325 359 113
375 966 805
461 563 978
125 652 328
13 586 779
265 600 785
639 109 85
428 934 105
306 641 461
734 234 590
509 967 79
303 407 947
599 421 137
483 488 974
612 721 908
140 526 919
177 499 803
814 951 753
128 410 706
514 762 471
718 945 689
720 806 556
989 912 422
631 596 56
439 128 959
406 749 462
105 480 81
778 530 570
338 509 659
939 344 527
434 464 460
295 814 171
675 290 584
475 558 880
517 280 754
357 523 469
48 7 163
75 908 612
265 898 490
999 96 48
457 217 700
273 946 956
487 329 88
761 225 97
30 791 771
163 925 995
364 543 95
971 551 856
191 792 581
335 243 863
668 552 8
271 201 159
477 592 664
355 52 420
169 267 965
939 575 265
405 997 663
583 523 333
391 820 323
258 930 494
295 275 706
617 998 535
193 811 434
65 588 633
475 371 688
483 451 349
318 645 895
901 901 216
228 64 964
677 82 534
87 13 264
734 187 993
974 807 593
557 415 990
508 286 723
155 896 585
555 330 588
381 25 65
797 430 972
995 487 764
383 363 161
7 770 321
783 212 550
527 551 8
480 203 641
106 468 301
765 764 307
353 755 724
510 690 72
408 6 283
989 309 627
239 633 664
758 620 22
163 411 166
38 819 561
643 120 373
810 254 459
675 783 978
204 659 870
979 982 470
669 526 650
441 964 555
407 607 396
305 395 451
417 688 601
113 491 241
581 946 708
582 952 321
168 732 430
399 456 191
857 537 770
558 518 966
207 731 934
269 538 250
200 266 421
730 303 704
639 63 364
792 127 304
786 456 394
628 656 440
245 396 313
746 777 153
977 978 806
498 730 297
33 880 919
944 788 287
427 909 580
327 275 849
206 478 62
71 486 862
809 723 393
232 469 521
352 194 747
889 141 358
148 693 850
983 448 652
316 395 634
806 834 517
821 231 536
88 97 484
161 533 471
683 756 752
98 817 252
105 354 747
409 84 525
664 278 808
169 543 380
457 945 862
859 232 610
720 838 949
974 543 71
425 831 644
466 224 292
11 660 278
154 625 717
876 960 712
754 129 894
571 679 290
92 24 493
92 214 486
804 835 846
68 127 481
940 148 395
808 215 474
791 513 85
378 282 844
499 283 828
877 93 179
332 563 45
689 928 319
754 874 128
297 176 682
96 754 918
609 708 653
945 203 284
378 658 478
442 872 737
684 676 849
663 564 565
36 557 171
630 377 664
780 987 530
970 24 133
463 237 928
855 949 131
983 807 121
522 312 302
190 771 894
818 799 126
70 137 558
282 572 242
28 835 82
279 924 818
760 689 752
59 148 522
534 76 660
60 303 625
496 128 668
388 418 368
613 698 264
628 993 845
983 141 471
514 971 959
252 927 45
513 376 97
754 336 379
892 798 771
368 924 748
74 942 627
713 742 749
577 34 585
548 373 889
512 644 426
906 167 494
9 191 64
351 693 789
969 378 710
207 267 122
28 972 159
703 416 636
596 501 270
752 982 82
415 546 724
236 610 35
786 522 995
674 274 485
944 204 280
143 935 691
202 751 686
670 619 404
122 626 25
562 262 159
137 833 631
100 525 760
875 706 131
725 610 591
104 274 745
125 472 44
806 744 16
105 406 879
722 794 509
600 763 839
434 819 473
733 449 356
213 173 515
978 940 519
623 569 278
519 278 668
555 413 224
482 761 438
769 499 182
